"idate","itime","station_id","qualitaets_niveau_air_temperature","struktur_version_air_temperature","lufttemperatur","rel_feuchte"
1951-11-12,17:00:00,284,5,24,6.9,96
1951-11-12,18:00:00,284,5,24,6.6,95
1951-11-12,19:00:00,284,5,24,5.9,91
1951-11-12,20:00:00,284,5,24,6,91
1951-11-12,21:00:00,284,5,24,6.6,93
1951-11-12,22:00:00,284,5,24,6.8,93
1951-11-12,23:00:00,284,5,24,6.8,90
1951-11-13,00:00:00,284,5,24,6.9,89
1951-11-13,01:00:00,284,5,24,6.4,90
1951-11-13,02:00:00,284,5,24,6.2,93
1951-11-13,03:00:00,284,5,24,7,94
1951-11-13,04:00:00,284,5,24,8.1,96
1951-11-13,05:00:00,284,5,24,8.1,94
1951-11-13,06:00:00,284,5,24,8,91
1951-11-13,07:00:00,284,5,24,8.7,89
1951-11-13,08:00:00,284,5,24,8.8,89
1951-11-13,09:00:00,284,5,24,8.9,88
1951-11-13,10:00:00,284,5,24,10.2,78
1951-11-13,11:00:00,284,5,24,10,77
1951-11-13,12:00:00,284,5,24,10.7,74
1951-11-13,13:00:00,284,5,24,10,76
1951-11-13,14:00:00,284,5,24,9.9,80
1951-11-13,15:00:00,284,5,24,9.4,81
1951-11-13,16:00:00,284,5,24,9.1,82
1951-11-13,17:00:00,284,5,24,7.5,91
1951-11-13,18:00:00,284,5,24,7,93
1951-11-13,19:00:00,284,5,24,6.8,93
1951-11-13,20:00:00,284,5,24,6.4,94
1951-11-13,21:00:00,284,5,24,6.3,95
1951-11-13,22:00:00,284,5,24,5.9,95
1951-11-13,23:00:00,284,5,24,5.9,93
1951-11-14,00:00:00,284,5,24,5.6,93
1951-11-14,01:00:00,284,5,24,5.3,94
1951-11-14,02:00:00,284,5,24,5.4,94
1951-11-14,03:00:00,284,5,24,6,92
1951-11-14,04:00:00,284,5,24,6.4,88
1951-11-14,05:00:00,284,5,24,6.8,87
1951-11-14,06:00:00,284,5,24,7,87
1951-11-14,07:00:00,284,5,24,7.5,86
1951-11-14,08:00:00,284,5,24,7.3,87
1951-11-14,09:00:00,284,5,24,7.5,92
1951-11-14,10:00:00,284,5,24,7.2,88
1951-11-14,11:00:00,284,5,24,7.6,84
1951-11-14,12:00:00,284,5,24,7.9,84
1951-11-14,13:00:00,284,5,24,7.2,88
1951-11-14,14:00:00,284,5,24,7,93
1951-11-14,15:00:00,284,5,24,6.4,96
1951-11-14,16:00:00,284,5,24,6.2,95
1951-11-14,17:00:00,284,5,24,6.1,95
1951-11-14,18:00:00,284,5,24,6.1,95
1951-11-14,19:00:00,284,5,24,6.3,95
1951-11-14,20:00:00,284,5,24,6.2,95
1951-11-14,21:00:00,284,5,24,7.1,95
1951-11-14,22:00:00,284,5,24,7,96
1951-11-14,23:00:00,284,5,24,6.8,95
1951-11-15,00:00:00,284,5,24,6.7,95
1951-11-15,01:00:00,284,5,24,7,95
1951-11-15,02:00:00,284,5,24,6.5,93
1951-11-15,03:00:00,284,5,24,6.3,86
1951-11-15,04:00:00,284,5,24,6.3,87
1951-11-15,05:00:00,284,5,24,6.3,87
1951-11-15,06:00:00,284,5,24,6.2,88
1951-11-15,07:00:00,284,5,24,6.2,88
1951-11-15,08:00:00,284,5,24,6.3,89
1951-11-15,09:00:00,284,5,24,6.5,89
1951-11-15,10:00:00,284,5,24,6.6,89
1951-11-15,11:00:00,284,5,24,7,88
1951-11-15,12:00:00,284,5,24,7.3,84
1951-11-15,13:00:00,284,5,24,8,79
1951-11-15,14:00:00,284,5,24,8.1,85
1951-11-15,15:00:00,284,5,24,8.2,83
1951-11-15,16:00:00,284,5,24,7.5,83
1951-11-15,17:00:00,284,5,24,6.2,90
1951-11-15,18:00:00,284,5,24,5.3,93
1951-11-15,19:00:00,284,5,24,4.6,96
1951-11-15,20:00:00,284,5,24,4.4,96
1951-11-15,21:00:00,284,5,24,4.4,96
1951-11-15,22:00:00,284,5,24,3.9,97
1951-11-15,23:00:00,284,5,24,2.8,98
1951-11-16,00:00:00,284,5,24,3.3,98
1951-11-16,01:00:00,284,5,24,2.9,98
1951-11-16,02:00:00,284,5,24,2.7,98
1951-11-16,03:00:00,284,5,24,2.7,98
1951-11-16,04:00:00,284,5,24,3.3,96
1951-11-16,05:00:00,284,5,24,3.5,94
1951-11-16,06:00:00,284,5,24,3.7,94
1951-11-16,07:00:00,284,5,24,3.8,94
1951-11-16,08:00:00,284,5,24,3.5,94
1951-11-16,09:00:00,284,5,24,3.7,93
1951-11-16,10:00:00,284,5,24,4.6,86
1951-11-16,11:00:00,284,5,24,6.2,81
1951-11-16,12:00:00,284,5,24,6.7,76
1951-11-16,13:00:00,284,5,24,9.4,68
1951-11-16,14:00:00,284,5,24,10.5,68
1951-11-16,15:00:00,284,5,24,8.5,66
1951-11-16,16:00:00,284,5,24,7.9,76
1951-11-16,17:00:00,284,5,24,7.3,76
1951-11-16,18:00:00,284,5,24,6.8,75
1951-11-16,19:00:00,284,5,24,6.2,74
1951-11-16,20:00:00,284,5,24,5.7,76
1951-11-16,21:00:00,284,5,24,5.2,83
1951-11-16,22:00:00,284,5,24,5.5,74
1951-11-16,23:00:00,284,5,24,5.3,76
1951-11-17,00:00:00,284,5,24,5.2,76
1951-11-17,01:00:00,284,5,24,5.2,80
1951-11-17,02:00:00,284,5,24,4.3,86
1951-11-17,03:00:00,284,5,24,3.6,91
1951-11-17,04:00:00,284,5,24,3.3,93
1951-11-17,05:00:00,284,5,24,2.8,94
1951-11-17,06:00:00,284,5,24,2.4,95
1951-11-17,07:00:00,284,5,24,2.2,95
1951-11-17,08:00:00,284,5,24,2.1,95
1951-11-17,09:00:00,284,5,24,2.4,85
1951-11-17,10:00:00,284,5,24,4.7,76
1951-11-17,11:00:00,284,5,24,6.7,66
1951-11-17,12:00:00,284,5,24,8.2,66
1951-11-17,13:00:00,284,5,24,9.1,64
1951-11-17,14:00:00,284,5,24,10.2,62
1951-11-17,15:00:00,284,5,24,10.2,66
1951-11-17,16:00:00,284,5,24,8.6,70
1951-11-17,17:00:00,284,5,24,8,78
1951-11-17,18:00:00,284,5,24,7.3,78
1951-11-17,19:00:00,284,5,24,7.4,80
1951-11-17,20:00:00,284,5,24,6.5,81
1951-11-17,21:00:00,284,5,24,6.3,85
1951-11-17,22:00:00,284,5,24,5.8,84
1951-11-17,23:00:00,284,5,24,5.2,83
1951-11-18,00:00:00,284,5,24,5.9,82
1951-11-18,01:00:00,284,5,24,5.9,81
1951-11-18,02:00:00,284,5,24,6,81
1951-11-18,03:00:00,284,5,24,6.1,82
1951-11-18,04:00:00,284,5,24,5.9,84
1951-11-18,05:00:00,284,5,24,5.8,82
1951-11-18,06:00:00,284,5,24,5.7,81
1951-11-18,07:00:00,284,5,24,6.6,79
1951-11-18,08:00:00,284,5,24,6.4,78
1951-11-18,09:00:00,284,5,24,6.1,76
1951-11-18,10:00:00,284,5,24,6.5,74
1951-11-18,11:00:00,284,5,24,8.1,70
1951-11-18,12:00:00,284,5,24,9.8,65
1951-11-18,13:00:00,284,5,24,10.1,62
1951-11-18,14:00:00,284,5,24,11.7,57
1951-11-18,15:00:00,284,5,24,11.8,58
1951-11-18,16:00:00,284,5,24,11.4,62
1951-11-18,17:00:00,284,5,24,9.4,63
1951-11-18,18:00:00,284,5,24,8.6,63
1951-11-18,19:00:00,284,5,24,8.8,60
1951-11-18,20:00:00,284,5,24,9.1,64
1951-11-18,21:00:00,284,5,24,8.9,65
1951-11-18,22:00:00,284,5,24,9,66
1951-11-18,23:00:00,284,5,24,8.3,66
1951-11-19,00:00:00,284,5,24,7.9,67
1951-11-19,01:00:00,284,5,24,8.3,69
1951-11-19,02:00:00,284,5,24,7.6,70
1951-11-19,03:00:00,284,5,24,7,72
1951-11-19,04:00:00,284,5,24,6.9,74
1951-11-19,05:00:00,284,5,24,5.6,76
1951-11-19,06:00:00,284,5,24,5,79
1951-11-19,07:00:00,284,5,24,5.3,80
1951-11-19,08:00:00,284,5,24,7,80
1951-11-19,09:00:00,284,5,24,8.2,72
1951-11-19,10:00:00,284,5,24,9.3,69
1951-11-19,11:00:00,284,5,24,9.5,68
1951-11-19,12:00:00,284,5,24,11,68
1951-11-19,13:00:00,284,5,24,10.2,64
1951-11-19,14:00:00,284,5,24,9.8,64
1951-11-19,15:00:00,284,5,24,8.8,70
1951-11-19,16:00:00,284,5,24,8.5,85
1951-11-19,17:00:00,284,5,24,8.1,92
1951-11-19,18:00:00,284,5,24,8.1,94
1951-11-19,19:00:00,284,5,24,8,94
1951-11-19,20:00:00,284,5,24,6.9,94
1951-11-19,21:00:00,284,5,24,5.8,94
1951-11-19,22:00:00,284,5,24,4.9,95
1951-11-19,23:00:00,284,5,24,4,95
1951-11-20,00:00:00,284,5,24,4.8,96
1951-11-20,01:00:00,284,5,24,4.4,97
1951-11-20,02:00:00,284,5,24,3.7,98
1951-11-20,03:00:00,284,5,24,3.3,99
1951-11-20,04:00:00,284,5,24,3.3,100
1951-11-20,05:00:00,284,5,24,3.2,100
1951-11-20,06:00:00,284,5,24,3.4,100
1951-11-20,07:00:00,284,5,24,3.9,100
1951-11-20,08:00:00,284,5,24,4.1,100
1951-11-20,09:00:00,284,5,24,4.8,100
1951-11-20,10:00:00,284,5,24,5.9,100
1951-11-20,11:00:00,284,5,24,7,90
1951-11-20,12:00:00,284,5,24,8.9,82
1951-11-20,13:00:00,284,5,24,9.9,76
1951-11-20,14:00:00,284,5,24,10.7,72
1951-11-20,15:00:00,284,5,24,10.8,67
1951-11-20,16:00:00,284,5,24,9.5,78
1951-11-20,17:00:00,284,5,24,8.7,84
1951-11-20,18:00:00,284,5,24,8.5,84
1951-11-20,19:00:00,284,5,24,7.5,90
1951-11-20,20:00:00,284,5,24,7.2,92
1951-11-20,21:00:00,284,5,24,6.6,95
1951-11-20,22:00:00,284,5,24,6.5,96
1951-11-20,23:00:00,284,5,24,7,96
1951-11-21,00:00:00,284,5,24,7.8,96
1951-11-21,01:00:00,284,5,24,7.7,97
1951-11-21,02:00:00,284,5,24,7.5,97
1951-11-21,03:00:00,284,5,24,6.6,96
1951-11-21,04:00:00,284,5,24,6.4,96
1951-11-21,05:00:00,284,5,24,6,96
1951-11-21,06:00:00,284,5,24,6.1,96
1951-11-21,07:00:00,284,5,24,6.3,95
1951-11-21,08:00:00,284,5,24,6.4,95
1951-11-21,09:00:00,284,5,24,6.7,95
1951-11-21,10:00:00,284,5,24,7.2,93
1951-11-21,11:00:00,284,5,24,7.5,93
1951-11-21,12:00:00,284,5,24,7.8,94
1951-11-21,13:00:00,284,5,24,8.1,94
1951-11-21,14:00:00,284,5,24,8.3,94
1951-11-21,15:00:00,284,5,24,9.5,88
1951-11-21,16:00:00,284,5,24,9.4,88
1951-11-21,17:00:00,284,5,24,8.3,91
1951-11-21,18:00:00,284,5,24,8.4,88
1951-11-21,19:00:00,284,5,24,8.3,75
1951-11-21,20:00:00,284,5,24,7.5,75
1951-11-21,21:00:00,284,5,24,6.9,78
1951-11-21,22:00:00,284,5,24,6.2,82
1951-11-21,23:00:00,284,5,24,6,86
1951-11-22,00:00:00,284,5,24,5.9,87
1951-11-22,01:00:00,284,5,24,5.9,88
1951-11-22,02:00:00,284,5,24,6.3,85
1951-11-22,03:00:00,284,5,24,6.3,86
1951-11-22,04:00:00,284,5,24,6,87
1951-11-22,05:00:00,284,5,24,6.1,88
1951-11-22,06:00:00,284,5,24,5.7,89
1951-11-22,07:00:00,284,5,24,5.6,90
1951-11-22,08:00:00,284,5,24,5.6,89
1951-11-22,09:00:00,284,5,24,6.2,88
1951-11-22,10:00:00,284,5,24,6.5,83
1951-11-22,11:00:00,284,5,24,7.4,75
1951-11-22,12:00:00,284,5,24,7.3,62
1951-11-22,13:00:00,284,5,24,7.9,65
1951-11-22,14:00:00,284,5,24,7.1,71
1951-11-22,15:00:00,284,5,24,6.7,71
1951-11-22,16:00:00,284,5,24,5.9,75
1951-11-22,17:00:00,284,5,24,5.4,80
1951-11-22,18:00:00,284,5,24,4.9,82
1951-11-22,19:00:00,284,5,24,3.2,86
1951-11-22,20:00:00,284,5,24,3.8,87
1951-11-22,21:00:00,284,5,24,4,87
1951-11-22,22:00:00,284,5,24,4.1,87
1951-11-22,23:00:00,284,5,24,4.4,86
1951-11-23,00:00:00,284,5,24,4.5,85
1951-11-23,01:00:00,284,5,24,4.6,85
1951-11-23,02:00:00,284,5,24,4.6,85
1951-11-23,03:00:00,284,5,24,3.4,86
1951-11-23,04:00:00,284,5,24,3,90
1951-11-23,05:00:00,284,5,24,3.4,92
1951-11-23,06:00:00,284,5,24,3.8,94
1951-11-23,07:00:00,284,5,24,4.1,94
1951-11-23,08:00:00,284,5,24,4.3,94
1951-11-23,09:00:00,284,5,24,4.5,93
1951-11-23,10:00:00,284,5,24,5,88
1951-11-23,11:00:00,284,5,24,5.5,85
1951-11-23,12:00:00,284,5,24,6.2,81
1951-11-23,13:00:00,284,5,24,7.4,77
1951-11-23,14:00:00,284,5,24,7.1,78
1951-11-23,15:00:00,284,5,24,6.9,79
1951-11-23,16:00:00,284,5,24,6.3,82
1951-11-23,17:00:00,284,5,24,5.8,83
1951-11-23,18:00:00,284,5,24,5.8,83
1951-11-23,19:00:00,284,5,24,5.7,83
1951-11-23,20:00:00,284,5,24,5.5,83
1951-11-23,21:00:00,284,5,24,5.4,83
1951-11-23,22:00:00,284,5,24,5.3,83
1951-11-23,23:00:00,284,5,24,5.3,83
1951-11-24,00:00:00,284,5,24,5.2,83
1951-11-24,01:00:00,284,5,24,4.6,90
1951-11-24,02:00:00,284,5,24,4.2,95
1951-11-24,03:00:00,284,5,24,4,97
1951-11-24,04:00:00,284,5,24,4.1,97
1951-11-24,05:00:00,284,5,24,4.2,97
1951-11-24,06:00:00,284,5,24,4.4,97
1951-11-24,07:00:00,284,5,24,4.6,97
1951-11-24,08:00:00,284,5,24,5,97
1951-11-24,09:00:00,284,5,24,5.3,97
1951-11-24,10:00:00,284,5,24,6.4,97
1951-11-24,11:00:00,284,5,24,7.3,97
1951-11-24,12:00:00,284,5,24,8.8,96
1951-11-24,13:00:00,284,5,24,10.3,95
1951-11-24,14:00:00,284,5,24,11,94
1951-11-24,15:00:00,284,5,24,11.7,91
1951-11-24,16:00:00,284,5,24,12.1,90
1951-11-24,17:00:00,284,5,24,12.2,89
1951-11-24,18:00:00,284,5,24,12.3,87
1951-11-24,19:00:00,284,5,24,11.8,87
1951-11-24,20:00:00,284,5,24,11.7,86
1951-11-24,21:00:00,284,5,24,11.6,85
1951-11-24,22:00:00,284,5,24,11.7,84
1951-11-24,23:00:00,284,5,24,11.9,80
1951-11-25,00:00:00,284,5,24,11.6,80
1951-11-25,01:00:00,284,5,24,11.7,80
1951-11-25,02:00:00,284,5,24,11.5,81
1951-11-25,03:00:00,284,5,24,11.3,75
1951-11-25,04:00:00,284,5,24,11.9,73
1951-11-25,05:00:00,284,5,24,11.9,73
1951-11-25,06:00:00,284,5,24,11.7,72
1951-11-25,07:00:00,284,5,24,11.4,72
1951-11-25,08:00:00,284,5,24,11.3,72
1951-11-25,09:00:00,284,5,24,11.3,73
1951-11-25,10:00:00,284,5,24,10.6,77
1951-11-25,11:00:00,284,5,24,10.2,85
1951-11-25,12:00:00,284,5,24,10.3,94
1951-11-25,13:00:00,284,5,24,10.4,95
1951-11-25,14:00:00,284,5,24,10.5,88
1951-11-25,15:00:00,284,5,24,10.3,92
1951-11-25,16:00:00,284,5,24,10.3,93
1951-11-25,17:00:00,284,5,24,10.5,89
1951-11-25,18:00:00,284,5,24,8.7,90
1951-11-25,19:00:00,284,5,24,8.1,82
1951-11-25,20:00:00,284,5,24,7.8,80
1951-11-25,21:00:00,284,5,24,7.6,79
1951-11-25,22:00:00,284,5,24,7.7,76
1951-11-25,23:00:00,284,5,24,7.5,74
1951-11-26,00:00:00,284,5,24,6.4,84
1951-11-26,01:00:00,284,5,24,6,84
1951-11-26,02:00:00,284,5,24,4.9,78
1951-11-26,03:00:00,284,5,24,4.7,78
1951-11-26,04:00:00,284,5,24,4.5,78
1951-11-26,05:00:00,284,5,24,3.8,79
1951-11-26,06:00:00,284,5,24,3,80
1951-11-26,07:00:00,284,5,24,2.1,85
1951-11-26,08:00:00,284,5,24,1.8,83
1951-11-26,09:00:00,284,5,24,2.4,80
1951-11-26,10:00:00,284,5,24,3.5,76
1951-11-26,11:00:00,284,5,24,4.4,74
1951-11-26,12:00:00,284,5,24,5.1,73
1951-11-26,13:00:00,284,5,24,5.8,70
1951-11-26,14:00:00,284,5,24,6.1,69
1951-11-26,15:00:00,284,5,24,5.8,69
1951-11-26,16:00:00,284,5,24,4.5,71
1951-11-26,17:00:00,284,5,24,3.1,73
1951-11-26,18:00:00,284,5,24,2.8,74
1951-11-26,19:00:00,284,5,24,2.6,77
1951-11-26,20:00:00,284,5,24,2.2,80
1951-11-26,21:00:00,284,5,24,2.1,84
1951-11-26,22:00:00,284,5,24,1.6,86
1951-11-26,23:00:00,284,5,24,1.2,86
1951-11-27,00:00:00,284,5,24,1.2,87
1951-11-27,01:00:00,284,5,24,0.8,90
1951-11-27,02:00:00,284,5,24,0.2,92
1951-11-27,03:00:00,284,5,24,-0.1,93
1951-11-27,04:00:00,284,5,24,-1,97
1951-11-27,05:00:00,284,5,24,-1.6,98
1951-11-27,06:00:00,284,5,24,-1.8,98
1951-11-27,07:00:00,284,5,24,-1,98
1951-11-27,08:00:00,284,5,24,-0.7,98
1951-11-27,09:00:00,284,5,24,-0.6,93
1951-11-27,10:00:00,284,5,24,0.2,90
1951-11-27,11:00:00,284,5,24,1.8,80
1951-11-27,12:00:00,284,5,24,3,74
1951-11-27,13:00:00,284,5,24,5.3,71
1951-11-27,14:00:00,284,5,24,3.8,76
1951-11-27,15:00:00,284,5,24,2.8,78
1951-11-27,16:00:00,284,5,24,2.7,80
1951-11-27,17:00:00,284,5,24,2.6,82
1951-11-27,18:00:00,284,5,24,2.3,83
1951-11-27,19:00:00,284,5,24,1.7,85
1951-11-27,20:00:00,284,5,24,1.2,87
1951-11-27,21:00:00,284,5,24,0.7,88
1951-11-27,22:00:00,284,5,24,0,90
1951-11-27,23:00:00,284,5,24,-0.8,92
1951-11-28,00:00:00,284,5,24,-1.8,96
1951-11-28,01:00:00,284,5,24,-1.8,99
1951-11-28,02:00:00,284,5,24,-1.9,100
1951-11-28,03:00:00,284,5,24,-1.2,97
1951-11-28,04:00:00,284,5,24,-1.1,96
1951-11-28,05:00:00,284,5,24,-1,96
1951-11-28,06:00:00,284,5,24,-1.3,96
1951-11-28,07:00:00,284,5,24,-0.7,96
1951-11-28,08:00:00,284,5,24,0,95
1951-11-28,09:00:00,284,5,24,0.4,93
1951-11-28,10:00:00,284,5,24,2,91
1951-11-28,11:00:00,284,5,24,3.5,84
1951-11-28,12:00:00,284,5,24,3.4,80
1951-11-28,13:00:00,284,5,24,3.3,78
1951-11-28,14:00:00,284,5,24,3.2,88
1951-11-28,15:00:00,284,5,24,2.8,88
1951-11-28,16:00:00,284,5,24,2.9,93
1951-11-28,17:00:00,284,5,24,2.2,94
1951-11-28,18:00:00,284,5,24,1.9,94
1951-11-28,19:00:00,284,5,24,1.9,80
1951-11-28,20:00:00,284,5,24,2.6,79
1951-11-28,21:00:00,284,5,24,3.3,84
1951-11-28,22:00:00,284,5,24,2.7,87
1951-11-28,23:00:00,284,5,24,2.3,93
1951-11-29,00:00:00,284,5,24,2.4,94
1951-11-29,01:00:00,284,5,24,1.5,97
1951-11-29,02:00:00,284,5,24,1.2,99
1951-11-29,03:00:00,284,5,24,1.2,98
1951-11-29,04:00:00,284,5,24,1.3,92
1951-11-29,05:00:00,284,5,24,1.4,92
1951-11-29,06:00:00,284,5,24,1.3,90
1951-11-29,07:00:00,284,5,24,1.9,87
1951-11-29,08:00:00,284,5,24,1.4,87
1951-11-29,09:00:00,284,5,24,1.3,89
1951-11-29,10:00:00,284,5,24,1.6,89
1951-11-29,11:00:00,284,5,24,2.7,82
1951-11-29,12:00:00,284,5,24,4,78
1951-11-29,13:00:00,284,5,24,5.6,79
1951-11-29,14:00:00,284,5,24,4.9,79
1951-11-29,15:00:00,284,5,24,4.2,79
1951-11-29,16:00:00,284,5,24,4,80
1951-11-29,17:00:00,284,5,24,3.6,82
1951-11-29,18:00:00,284,5,24,3.6,88
1951-11-29,19:00:00,284,5,24,3.2,91
1951-11-29,20:00:00,284,5,24,3.4,85
1951-11-29,21:00:00,284,5,24,3.5,82
1951-11-29,22:00:00,284,5,24,3.2,84
1951-11-29,23:00:00,284,5,24,2.4,90
1951-11-30,00:00:00,284,5,24,1.6,96
1951-11-30,01:00:00,284,5,24,1.4,95
1951-11-30,02:00:00,284,5,24,1.5,93
1951-11-30,03:00:00,284,5,24,1.7,95
1951-11-30,04:00:00,284,5,24,1.9,95
1951-11-30,05:00:00,284,5,24,2.2,95
1951-11-30,06:00:00,284,5,24,2.4,95
1951-11-30,07:00:00,284,5,24,4.1,95
1951-11-30,08:00:00,284,5,24,4.2,95
1951-11-30,09:00:00,284,5,24,4.4,95
1951-11-30,10:00:00,284,5,24,4.5,95
1951-11-30,11:00:00,284,5,24,4.8,95
1951-11-30,12:00:00,284,5,24,5.1,95
1951-11-30,13:00:00,284,5,24,5.6,95
1951-11-30,14:00:00,284,5,24,5.4,94
1951-11-30,15:00:00,284,5,24,5.3,94
1951-11-30,16:00:00,284,5,24,5.2,95
1951-11-30,17:00:00,284,5,24,5.4,93
1951-11-30,18:00:00,284,5,24,5.7,92
1951-11-30,19:00:00,284,5,24,5.9,92
1951-11-30,20:00:00,284,5,24,5.7,91
1951-11-30,21:00:00,284,5,24,5.6,91
1951-11-30,22:00:00,284,5,24,5.2,91
1951-11-30,23:00:00,284,5,24,4.9,91
1951-12-01,00:00:00,284,5,24,4.8,91
1951-12-01,01:00:00,284,5,24,4.7,91
1951-12-01,02:00:00,284,5,24,4.8,91
1951-12-01,03:00:00,284,5,24,4.9,89
1951-12-01,04:00:00,284,5,24,5,86
1951-12-01,05:00:00,284,5,24,4.9,86
1951-12-01,06:00:00,284,5,24,5,84
1951-12-01,07:00:00,284,5,24,5.2,84
1951-12-01,08:00:00,284,5,24,4.9,86
1951-12-01,09:00:00,284,5,24,5,86
1951-12-01,10:00:00,284,5,24,5.1,87
1951-12-01,11:00:00,284,5,24,5.2,87
1951-12-01,12:00:00,284,5,24,5.5,87
1951-12-01,13:00:00,284,5,24,5.8,86
1951-12-01,14:00:00,284,5,24,6.1,86
1951-12-01,15:00:00,284,5,24,6.1,86
1951-12-01,16:00:00,284,5,24,6,86
1951-12-01,17:00:00,284,5,24,5.7,87
1951-12-01,18:00:00,284,5,24,5.2,88
1951-12-01,19:00:00,284,5,24,5.1,88
1951-12-01,20:00:00,284,5,24,5.3,89
1951-12-01,21:00:00,284,5,24,5.2,89
1951-12-01,22:00:00,284,5,24,4.8,91
1951-12-01,23:00:00,284,5,24,4.7,92
1951-12-02,00:00:00,284,5,24,4.6,94
1951-12-02,01:00:00,284,5,24,4.6,94
1951-12-02,02:00:00,284,5,24,4.5,94
1951-12-02,03:00:00,284,5,24,4.5,94
1951-12-02,04:00:00,284,5,24,4.4,94
1951-12-02,05:00:00,284,5,24,4.3,94
1951-12-02,06:00:00,284,5,24,4.3,94
1951-12-02,07:00:00,284,5,24,4.4,94
1951-12-02,08:00:00,284,5,24,4.6,93
1951-12-02,09:00:00,284,5,24,4.8,92
1951-12-02,10:00:00,284,5,24,5.2,90
1951-12-02,11:00:00,284,5,24,5.3,87
1951-12-02,12:00:00,284,5,24,5.2,87
1951-12-02,13:00:00,284,5,24,5,88
1951-12-02,14:00:00,284,5,24,4.9,88
1951-12-02,15:00:00,284,5,24,4.8,91
1951-12-02,16:00:00,284,5,24,4.8,92
1951-12-02,17:00:00,284,5,24,4.8,92
1951-12-02,18:00:00,284,5,24,4.6,93
1951-12-02,19:00:00,284,5,24,4.5,94
1951-12-02,20:00:00,284,5,24,4.3,95
1951-12-02,21:00:00,284,5,24,4.1,95
1951-12-02,22:00:00,284,5,24,3.8,96
1951-12-02,23:00:00,284,5,24,3.3,96
1951-12-03,00:00:00,284,5,24,3.2,96
1951-12-03,01:00:00,284,5,24,3.1,97
1951-12-03,02:00:00,284,5,24,3,98
1951-12-03,03:00:00,284,5,24,3,99
1951-12-03,04:00:00,284,5,24,2.8,100
1951-12-03,05:00:00,284,5,24,2.2,100
1951-12-03,06:00:00,284,5,24,2,100
1951-12-03,07:00:00,284,5,24,1.8,100
1951-12-03,08:00:00,284,5,24,1.7,100
1951-12-03,09:00:00,284,5,24,1.8,100
1951-12-03,10:00:00,284,5,24,1.9,100
1951-12-03,11:00:00,284,5,24,2.5,99
1951-12-03,12:00:00,284,5,24,2.9,98
1951-12-03,13:00:00,284,5,24,3.7,82
1951-12-03,14:00:00,284,5,24,4.2,78
1951-12-03,15:00:00,284,5,24,4.6,74
1951-12-03,16:00:00,284,5,24,4,74
1951-12-03,17:00:00,284,5,24,3.2,80
1951-12-03,18:00:00,284,5,24,3,84
1951-12-03,19:00:00,284,5,24,2.7,84
1951-12-03,20:00:00,284,5,24,1.9,87
1951-12-03,21:00:00,284,5,24,1.5,92
1951-12-03,22:00:00,284,5,24,1.6,92
1951-12-03,23:00:00,284,5,24,1.9,92
1951-12-04,00:00:00,284,5,24,0.3,95
1951-12-04,01:00:00,284,5,24,0.4,97
1951-12-04,02:00:00,284,5,24,0.8,97
1951-12-04,03:00:00,284,5,24,1.2,94
1951-12-04,04:00:00,284,5,24,0.9,92
1951-12-04,05:00:00,284,5,24,0.3,92
1951-12-04,06:00:00,284,5,24,0.2,89
1951-12-04,07:00:00,284,5,24,1.1,85
1951-12-04,08:00:00,284,5,24,1.3,85
1951-12-04,09:00:00,284,5,24,0.7,92
1951-12-04,10:00:00,284,5,24,0.3,97
1951-12-04,11:00:00,284,5,24,0.1,98
1951-12-04,12:00:00,284,5,24,0.2,98
1951-12-04,13:00:00,284,5,24,1,97
1951-12-04,14:00:00,284,5,24,2.5,95
1951-12-04,15:00:00,284,5,24,2.8,94
1951-12-04,16:00:00,284,5,24,3.2,94
1951-12-04,17:00:00,284,5,24,3.5,94
1951-12-04,18:00:00,284,5,24,3.9,93
1951-12-04,19:00:00,284,5,24,4.1,92
1951-12-04,20:00:00,284,5,24,4.2,92
1951-12-04,21:00:00,284,5,24,5.1,91
1951-12-04,22:00:00,284,5,24,5.8,91
1951-12-04,23:00:00,284,5,24,6.1,91
1951-12-05,00:00:00,284,5,24,6.5,91
1951-12-05,01:00:00,284,5,24,5.2,92
1951-12-05,02:00:00,284,5,24,5.4,94
1951-12-05,03:00:00,284,5,24,5.6,95
1951-12-05,04:00:00,284,5,24,5.8,94
1951-12-05,05:00:00,284,5,24,6,92
1951-12-05,06:00:00,284,5,24,6.1,91
1951-12-05,07:00:00,284,5,24,6.8,85
1951-12-05,08:00:00,284,5,24,6.8,85
1951-12-05,09:00:00,284,5,24,6.9,85
1951-12-05,10:00:00,284,5,24,6.8,85
1951-12-05,11:00:00,284,5,24,6.7,85
1951-12-05,12:00:00,284,5,24,6.7,84
1951-12-05,13:00:00,284,5,24,6.8,82
1951-12-05,14:00:00,284,5,24,7.4,77
1951-12-05,15:00:00,284,5,24,7,77
1951-12-05,16:00:00,284,5,24,6.7,78
1951-12-05,17:00:00,284,5,24,6.2,76
1951-12-05,18:00:00,284,5,24,6,76
1951-12-05,19:00:00,284,5,24,6,74
1951-12-05,20:00:00,284,5,24,5.8,76
1951-12-05,21:00:00,284,5,24,5.7,81
1951-12-05,22:00:00,284,5,24,5,84
1951-12-05,23:00:00,284,5,24,4.3,86
1951-12-06,00:00:00,284,5,24,4.1,88
1951-12-06,01:00:00,284,5,24,3.9,88
